Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
10.5833,0,16.848,0,2.00334,0,132,0,440.2
10.6,0,15.6132,0,2.00757,0,132,0,440.2
10.6167,0,14.3784,0,2.0118,0,132,0,440.2
10.6333,0,13.1436,0,2.01602,0,132,0,440.2
10.65,0,12.672,0,2.01958,0,133,0,440.6
10.6667,0,11.3832,0,2.02291,0,133,0,441.2
10.6833,0,11.3616,0,2.02634,0,133,0,441.6
10.7,0,11.3436,0,2.02954,0,133,0,442
10.7167,0,10.8828,0,2.03259,0,133,0,442.6
10.7333,0,10.2708,0,2.03566,0,134,0,442.6
10.75,0,10.4352,0,2.0386,0,134,0,442.733
10.7667,0,10.5996,0,2.04154,0,134,0,442.867
10.7833,0,10.764,0,2.04448,0,134,0,443
10.8,0,10.7712,0,2.04751,0,135,0,443.4
10.8167,0,10.8216,0,2.05057,0,135,0,443.8
10.8333,0,11.1312,0,2.05381,0,135,0,444.2
10.85,0,10.9908,0,2.05678,0,135,0,444.6
10.8667,0,10.4724,0,2.05958,0,136,0,444.6
10.8833,0,10.5307,0,2.06282,0,136.6,0,444.6
10.9,0,10.589,0,2.06606,0,137.2,0,444.6
10.9167,0,10.6474,0,2.06929,0,137.8,0,444.6
10.9333,0,10.7057,0,2.07253,0,138.4,0,444.6
10.95,0,10.764,0,2.07577,0,139,0,444.6
10.9667,0,10.656,0,2.07887,0,139,0,444.6
10.9833,0,10.8081,0,2.08204,0,138.75,0,444.7
11,0,10.9602,0,2.08521,0,138.5,0,444.8
11.0167,0,11.1123,0,2.08838,0,138.25,0,444.9
11.0333,0,11.2644,0,2.09155,0,138,0,445
11.05,0,11.16,0,2.09465,0,138,0,445.4
11.0667,0,10.8648,0,2.09767,0,137,0,445.8
11.0833,0,10.3284,0,2.10053,0,137,0,446.2
11.1,0,10.854,0,2.10339,0,136,0,446.6
11.1167,0,10.8084,0,2.10652,0,136,0,446.6
11.1333,0,10.7628,0,2.10964,0,136,0,446.6
11.15,0,10.7172,0,2.11277,0,136,0,446.6
11.1667,0,10.6281,0,2.11592,0,136.125,0,446.675
11.1833,0,10.539,0,2.11907,0,136.25,0,446.75
11.2,0,10.4499,0,2.12222,0,136.375,0,446.825
11.2167,0,10.3608,0,2.12537,0,136.5,0,446.9
11.2333,0,10.2717,0,2.12852,0,136.625,0,446.975
11.25,0,10.1826,0,2.13167,0,136.75,0,447.05
11.2667,0,10.0935,0,2.13482,0,136.875,0,447.125
11.2833,0,10.0044,0,2.13797,0,137,0,447.2
11.3,0,10.5048,0,2.1411,0,138,0,447.2
11.3167,0,10.6452,0,2.14426,0,138,0,447.6
11.3333,0,10.6308,0,2.14724,0,138,0,448
11.35,0,10.6632,0,2.15004,0,138,0,448.4
11.3667,0,10.746,0,2.15313,0,139,0,449
11.3833,0,10.5345,0,2.15627,0,139,0,449
11.4,0,10.323,0,2.15941,0,139,0,449
11.4167,0,10.1115,0,2.16255,0,139,0,449
11.4333,0,9.9,0,2.16569,0,139,0,449
11.45,0,10.1058,0,2.16899,0,139.333,0,449.067
11.4667,0,10.3116,0,2.17228,0,139.667,0,449.133
11.4833,0,10.5174,0,2.17558,0,140,0,449.2
11.5,0,10.7232,0,2.17888,0,140.333,0,449.267
11.5167,0,10.929,0,2.18217,0,140.667,0,449.333
11.5333,0,11.1348,0,2.18547,0,141,0,449.4
11.55,0,11.0232,0,2.18866,0,141,0,449.8
11.5667,0,12.0168,0,2.19208,0,142,0,450.2
11.5833,0,12.1248,0,2.19581,0,142,0,450.6
11.6,0,12.6648,0,2.19954,0,142,0,451
11.6167,0,12.8466,0,2.20334,0,141.75,0,451
11.6333,0,13.0284,0,2.20714,0,141.5,0,451
11.65,0,13.2102,0,2.21095,0,141.25,0,451
11.6667,0,13.392,0,2.21475,0,141,0,451
11.6833,0,13.5072,0,2.21876,0,141,0,451
11.7,0,13.6224,0,2.22278,0,141,0,451
11.7167,0,13.7376,0,2.22679,0,141,0,451
11.7333,0,13.8528,0,2.2308,0,141,0,451
11.75,0,13.968,0,2.23482,0,141,0,451
11.7667,0,14.0832,0,2.23883,0,141,0,451
11.7833,0,14.1984,0,2.24284,0,141,0,451
11.8,0,14.3136,0,2.24686,0,141,0,451
11.8167,0,14.4288,0,2.25087,0,141,0,451
11.8333,0,14.544,0,2.25489,0,141,0,451
11.85,0,14.6592,0,2.2589,0,141,0,451
11.8667,0,14.7744,0,2.26291,0,141,0,451
11.8833,0,14.8896,0,2.26693,0,141,0,451
11.9,0,15.0048,0,2.27094,0,141,0,451
11.9167,0,15.0876,0,2.27521,0,141,0,451.4
11.9333,0,15.084,0,2.27947,0,141,0,451.8
11.95,0,15.1524,0,2.28365,0,142,0,452.4
11.9667,0,16.5456,0,2.2884,0,141,0,452.8
11.9833,0,16.2396,0,2.29291,0,142,0,453.2
12,0,16.704,0,2.2977,0,141.5,0,453.2
12.0167,0,17.1684,0,2.30248,0,141,0,453.2
12.0333,0,16.866,0,2.30734,0,142,0,453.2
12.05,0,16.8538,0,2.31233,0,141.8,0,453.2
12.0667,0,16.8415,0,2.31732,0,141.6,0,453.2
12.0833,0,16.8293,0,2.3223,0,141.4,0,453.2
12.1,0,16.817,0,2.32729,0,141.2,0,453.2
12.1167,0,16.8048,0,2.33228,0,141,0,453.2
12.1333,0,16.9064,0,2.33711,0,140.889,0,453.2
12.15,0,17.008,0,2.34194,0,140.778,0,453.2
12.1667,0,17.1096,0,2.34678,0,140.667,0,453.2
12.1833,0,17.2112,0,2.35161,0,140.556,0,453.2
12.2,0,17.3128,0,2.35644,0,140.444,0,453.2
12.2167,0,17.4144,0,2.36127,0,140.333,0,453.2
12.2333,0,17.516,0,2.36611,0,140.222,0,453.2
12.25,0,17.6176,0,2.37094,0,140.111,0,453.2
12.2667,0,17.7192,0,2.37577,0,140,0,453.2
12.2833,0,17.6121,0,2.38056,0,140,0,453.3
12.3,0,17.505,0,2.38535,0,140,0,453.4
12.3167,0,17.3979,0,2.39013,0,140,0,453.5
12.3333,0,17.2908,0,2.39492,0,140,0,453.6
12.35,0,17.5968,0,2.3999,0,140,0,454
12.3667,0,17.2944,0,2.40505,0,140,0,454.4
12.3833,0,17.226,0,2.40996,0,139,0,454.8
12.4,0,16.7976,0,2.41454,0,139,0,455.2
12.4167,0,16.7049,0,2.41912,0,139,0,455.2
12.4333,0,16.6122,0,2.42369,0,139,0,455.2
12.45,0,16.5195,0,2.42827,0,139,0,455.2
12.4667,0,16.4268,0,2.43284,0,139,0,455.2
12.4833,0,16.4677,0,2.43744,0,139.25,0,455.25
12.5,0,16.5087,0,2.44203,0,139.5,0,455.3
12.5167,0,16.5496,0,2.44663,0,139.75,0,455.35
12.5333,0,16.5906,0,2.45122,0,140,0,455.4
12.55,0,16.6316,0,2.45582,0,140.25,0,455.45
12.5667,0,16.6725,0,2.46042,0,140.5,0,455.5
12.5833,0,16.7135,0,2.46501,0,140.75,0,455.55
12.6,0,16.7544,0,2.46961,0,141,0,455.6
12.6167,0,16.7904,0,2.4743,0,141,0,456
12.6333,0,16.7472,0,2.47892,0,141,0,456.4
12.65,0,16.686,0,2.48351,0,141,0,457
12.6667,0,16.6716,0,2.48829,0,142,0,457.4
12.8167,0,16.902,0,2.52989,0,141,0,457.4
12.8333,0,16.5186,0,2.53432,0,140.75,0,457.5
12.85,0,16.1352,0,2.53875,0,140.5,0,457.6
12.8667,0,15.7518,0,2.54318,0,140.25,0,457.7
12.8833,0,15.3684,0,2.54761,0,140,0,457.8
12.9,0,15.0192,0,2.55179,0,140,0,458.2
12.9167,0,14.616,0,2.55581,0,141,0,458.6
12.9333,0,14.3244,0,2.55982,0,140,0,459
12.95,0,14.7852,0,2.56378,0,140,0,459.4
12.9667,0,15.12,0,2.56828,0,140.167,0,459.4
12.9833,0,15.4548,0,2.57279,0,140.333,0,459.4
13,0,15.7896,0,2.57729,0,140.5,0,459.4
13.0167,0,16.1244,0,2.58179,0,140.667,0,459.4
13.0333,0,16.4592,0,2.5863,0,140.833,0,459.4
13.05,0,16.794,0,2.5908,0,141,0,459.4
13.0667,0,16.8991,0,2.5955,0,141.2,0,459.48
13.0833,0,17.0042,0,2.6002,0,141.4,0,459.56
13.1,0,17.1094,0,2.6049,0,141.6,0,459.64
13.1167,0,17.2145,0,2.6096,0,141.8,0,459.72
13.1333,0,17.3196,0,2.6143,0,142,0,459.8
13.15,0,17.0208,0,2.61912,0,142,0,460.2
13.1667,0,16.3584,0,2.6236,0,142,0,460.6
13.1833,0,16.9704,0,2.62833,0,142,0,461
13.2,0,17.5608,0,2.63322,0,143,0,461.4
13.2167,0,17.1174,0,2.63774,0,143.333,0,461.4
13.2333,0,16.674,0,2.64225,0,143.667,0,461.4
13.25,0,16.2306,0,2.64677,0,144,0,461.4
13.2667,0,15.7872,0,2.65128,0,144.333,0,461.4
13.2833,0,15.3438,0,2.65579,0,144.667,0,461.4
13.3,0,14.9004,0,2.66031,0,145,0,461.4
13.3167,0,15.0326,0,2.66489,0,145.143,0,461.486
13.3333,0,15.1647,0,2.66946,0,145.286,0,461.571
13.35,0,15.2969,0,2.67404,0,145.429,0,461.657
13.3667,0,15.4291,0,2.67862,0,145.571,0,461.743
13.3833,0,15.5613,0,2.6832,0,145.714,0,461.829
13.4,0,15.6934,0,2.68777,0,145.857,0,461.914
13.4167,0,15.8256,0,2.69235,0,146,0,462
13.4333,0,16.2612,0,2.69694,0,146,0,462.4
13.45,0,16.3944,0,2.70144,0,147,0,462.8
13.4667,0,16.3404,0,2.70596,0,147,0,463.4
13.4833,0,16.6572,0,2.71074,0,148,0,463.8
13.5,0,16.9582,0,2.71573,0,148.2,0,463.8
13.5167,0,17.2591,0,2.72072,0,148.4,0,463.8
13.5333,0,17.5601,0,2.72572,0,148.6,0,463.8
13.55,0,17.861,0,2.73071,0,148.8,0,463.8
13.5667,0,18.162,0,2.7357,0,149,0,463.8
13.5833,0,18.1768,0,2.74089,0,149.125,0,463.85
13.6,0,18.1917,0,2.74608,0,149.25,0,463.9
13.6167,0,18.2066,0,2.75127,0,149.375,0,463.95
13.6333,0,18.2214,0,2.75646,0,149.5,0,464
13.65,0,18.2362,0,2.76166,0,149.625,0,464.05
13.6667,0,18.2511,0,2.76685,0,149.75,0,464.1
13.6833,0,18.266,0,2.77204,0,149.875,0,464.15
13.7,0,18.2808,0,2.77723,0,150,0,464.2
13.7167,0,17.2728,0,2.78205,0,150,0,464.6
13.7333,0,17.2764,0,2.78664,0,150,0,465
13.75,0,17.1936,0,2.79123,0,150,0,465.4
13.7667,0,17.1108,0,2.79584,0,150,0,465.8
13.7833,0,16.8511,0,2.79999,0,149.75,0,465.8
13.8,0,16.5915,0,2.80414,0,149.5,0,465.8
13.8167,0,16.3318,0,2.80829,0,149.25,0,465.8
13.8333,0,16.0722,0,2.81243,0,149,0,465.8
13.85,0,15.8125,0,2.81658,0,148.75,0,465.8
13.8667,0,15.5529,0,2.82073,0,148.5,0,465.8
13.8833,0,15.2933,0,2.82488,0,148.25,0,465.8
13.9,0,15.0336,0,2.82903,0,148,0,465.8
13.9167,0,15.3216,0,2.83328,0,149,0,466.2
13.9333,0,15.2892,0,2.83771,0,148,0,466.6
13.95,0,15.1488,0,2.84184,0,148,0,467
13.9667,0,15.4692,0,2.84608,0,148,0,467.4
13.9833,0,16.0416,0,2.85035,0,148,0,468
14,0,16.1302,0,2.85485,0,147.8,0,468
14.0167,0,16.2187,0,2.85936,0,147.6,0,468
14.0333,0,16.3073,0,2.86386,0,147.4,0,468
14.05,0,16.3958,0,2.86837,0,147.2,0,468
14.0667,0,16.4844,0,2.87287,0,147,0,468
14.0833,0,16.3971,0,2.87749,0,147,0,468.05
14.1,0,16.3098,0,2.8821,0,147,0,468.1
14.1167,0,16.2225,0,2.88672,0,147,0,468.15
14.1333,0,16.1352,0,2.89134,0,147,0,468.2
14.15,0,16.0479,0,2.89596,0,147,0,468.25
14.1667,0,15.9606,0,2.90057,0,147,0,468.3
14.1833,0,15.8733,0,2.90519,0,147,0,468.35
14.2,0,15.786,0,2.90981,0,147,0,468.4
14.2167,0,15.462,0,2.9142,0,146,0,468.8
14.2333,0,15.8832,0,2.91873,0,147,0,469.2
14.25,0,15.8652,0,2.92317,0,146,0,469.6
14.2667,0,14.832,0,2.92743,0,147,0,470
14.2833,0,14.6886,0,2.93157,0,147,0,470.067
14.3,0,14.5452,0,2.9357,0,147,0,470.133
14.3167,0,14.4018,0,2.93984,0,147,0,470.2
14.3333,0,14.2584,0,2.94398,0,147,0,470.267
14.35,0,14.115,0,2.94811,0,147,0,470.333
14.3667,0,13.9716,0,2.95225,0,147,0,470.4
14.3833,0,14.436,0,2.9565,0,147,0,470.8
14.4,0,14.4288,0,2.96076,0,146,0,471.2
14.4167,0,14.004,0,2.9648,0,147,0,471.6
14.4333,0,14.4648,0,2.96899,0,146,0,472
14.45,0,14.3636,0,2.97327,0,146.25,0,472
14.4667,0,14.2623,0,2.97756,0,146.5,0,472
14.4833,0,14.1611,0,2.98184,0,146.75,0,472
14.5,0,14.0598,0,2.98612,0,147,0,472
14.5167,0,13.9586,0,2.99041,0,147.25,0,472
14.5333,0,13.8573,0,2.99469,0,147.5,0,472
14.55,0,13.7561,0,2.99898,0,147.75,0,472
14.5667,0,13.6548,0,3.00326,0,148,0,472
14.5833,0,13.7088,0,3.0073,0,148,0,472.4
14.6,0,12.2436,0,3.01065,0,148,0,472.8
14.6167,0,11.3976,0,3.01413,0,149,0,473.2
14.6333,0,11.6928,0,3.0176,0,149,0,473.8
14.65,0,11.718,0,3.02237,0,149.5,0,474
14.6667,0,11.7432,0,3.02714,0,150,0,474.2
14.6833,0,12.474,0,3.03162,0,150,0,474.2
14.7,0,12.9519,0,3.0362,0,150.125,0,474.25
14.7167,0,13.4298,0,3.04078,0,150.25,0,474.3
14.7333,0,13.9077,0,3.04536,0,150.375,0,474.35
14.75,0,14.3856,0,3.04995,0,150.5,0,474.4
14.7667,0,14.8635,0,3.05453,0,150.625,0,474.45
14.7833,0,15.3414,0,3.05911,0,150.75,0,474.5
14.8,0,15.8193,0,3.06369,0,150.875,0,474.55
14.8167,0,16.2972,0,3.06827,0,151,0,474.6
14.8333,0,16.6212,0,3.07298,0,151,0,475
14.85,0,16.6788,0,3.07782,0,150,0,475.4
14.8667,0,16.7148,0,3.08268,0,150,0,475.8
14.8833,0,16.8372,0,3.08746,0,150,0,476.4
14.9,0,17.1144,0,3.09252,0,149.75,0,476.4
14.9167,0,17.3916,0,3.09757,0,149.5,0,476.4
14.9333,0,17.6688,0,3.10263,0,149.25,0,476.4
14.95,0,17.946,0,3.10769,0,149,0,476.4
14.9667,0,18.9576,0,3.11294,0,150,0,476.4
14.9833,0,19.1133,0,3.1183,0,149.25,0,476.4
15,0,19.269,0,3.12366,0,148.5,0,476.4
15.0167,0,19.4247,0,3.12901,0,147.75,0,476.4
15.0333,0,19.5804,0,3.13437,0,147,0,476.4
15.05,0,19.686,0,3.13987,0,146.333,0,476.4
15.0667,0,19.7916,0,3.14536,0,145.667,0,476.4
15.0833,0,19.8972,0,3.15086,0,145,0,476.4
15.1,0,20.0781,0,3.15651,0,144.25,0,476.4
15.1167,0,20.259,0,3.16215,0,143.5,0,476.4
15.1333,0,20.4399,0,3.16779,0,142.75,0,476.4
15.15,0,20.6208,0,3.17344,0,142,0,476.4
15.1667,0,20.9286,0,3.17924,0,141.5,0,476.4
15.1833,0,21.2364,0,3.18504,0,141,0,476.4
15.2,0,21.5442,0,3.19084,0,140.5,0,476.4
15.2167,0,21.852,0,3.19664,0,140,0,476.4
15.2333,0,21.4637,0,3.20223,0,139.571,0,476.4
15.25,0,21.0754,0,3.20782,0,139.143,0,476.4
15.2667,0,20.6871,0,3.21341,0,138.714,0,476.4
15.2833,0,20.2989,0,3.21901,0,138.286,0,476.4
15.3,0,19.9106,0,3.2246,0,137.857,0,476.4
15.3167,0,19.5223,0,3.23019,0,137.429,0,476.4
15.3333,0,19.134,0,3.23578,0,137,0,476.4
15.35,0,19.1844,0,3.24087,0,137,0,476.4
15.3667,0,19.1754,0,3.24613,0,136.5,0,476.6
15.3833,0,19.1664,0,3.25139,0,136,0,476.8
15.4,0,19.2168,0,3.25669,0,137,0,477.2
15.4167,0,19.1952,0,3.26177,0,137,0,477.6
15.4333,0,19.7424,0,3.26721,0,137,0,478.2
15.45,0,20.052,0,3.27288,0,137,0,478.6
15.4667,0,20.064,0,3.27841,0,137.333,0,478.6
15.4833,0,20.076,0,3.28394,0,137.667,0,478.6
15.5,0,20.088,0,3.28947,0,138,0,478.6
15.5167,0,19.71,0,3.29485,0,137.5,0,478.6
15.5333,0,19.332,0,3.30023,0,137,0,478.6
15.55,0,19.9512,0,3.30578,0,137.5,0,478.6
15.5667,0,20.5704,0,3.31133,0,138,0,478.6
15.5833,0,20.6656,0,3.31711,0,138,0,478.6
15.6,0,20.7608,0,3.32289,0,138,0,478.6
15.6167,0,20.856,0,3.32867,0,138,0,478.6
15.6333,0,20.9512,0,3.33445,0,138,0,478.6
15.65,0,21.0464,0,3.34024,0,138,0,478.6
15.6667,0,21.1416,0,3.34602,0,138,0,478.6
15.6833,0,21.2368,0,3.3518,0,138,0,478.6
15.7,0,21.332,0,3.35758,0,138,0,478.6
15.7167,0,21.4272,0,3.36336,0,138,0,478.6
15.7333,0,21.5704,0,3.36941,0,138.222,0,478.6
15.75,0,21.7136,0,3.37546,0,138.444,0,478.6
15.7667,0,21.8568,0,3.38151,0,138.667,0,478.6
15.7833,0,22,0,3.38756,0,138.889,0,478.6
15.8,0,22.1432,0,3.3936,0,139.111,0,478.6
15.8167,0,22.2864,0,3.39965,0,139.333,0,478.6
15.8333,0,22.4296,0,3.4057,0,139.556,0,478.6
15.85,0,22.5728,0,3.41175,0,139.778,0,478.6
15.8667,0,22.716,0,3.4178,0,140,0,478.6
15.8833,0,22.8723,0,3.42382,0,139.714,0,478.6
15.9,0,23.0287,0,3.42985,0,139.429,0,478.6
15.9167,0,23.185,0,3.43587,0,139.143,0,478.6
15.9333,0,23.3414,0,3.4419,0,138.857,0,478.6
15.95,0,23.4977,0,3.44792,0,138.571,0,478.6
15.9667,0,23.6541,0,3.45395,0,138.286,0,478.6
15.9833,0,23.8104,0,3.45997,0,138,0,478.6
16,0,24.0105,0,3.46677,0,137.857,0,478.6
16.0167,0,24.2105,0,3.47357,0,137.714,0,478.6
16.0333,0,24.4106,0,3.48037,0,137.571,0,478.6
16.05,0,24.6106,0,3.48718,0,137.429,0,478.6
16.0667,0,24.8107,0,3.49398,0,137.286,0,478.6
16.0833,0,25.0107,0,3.50078,0,137.143,0,478.6
16.1,0,25.2108,0,3.50758,0,137,0,478.6
16.1167,0,25.224,0,3.51447,0,136.667,0,478.6
16.1333,0,25.2372,0,3.52135,0,136.333,0,478.6
16.15,0,25.2504,0,3.52824,0,136,0,478.6
16.1667,0,25.2918,0,3.53531,0,136,0,478.6
16.1833,0,25.3332,0,3.54238,0,136,0,478.6
16.2,0,25.0224,0,3.54926,0,136.167,0,478.6
16.2167,0,24.7116,0,3.55614,0,136.333,0,478.6
16.2333,0,24.4008,0,3.56302,0,136.5,0,478.6
16.25,0,24.09,0,3.5699,0,136.667,0,478.6
16.2667,0,23.7792,0,3.57678,0,136.833,0,478.6
16.2833,0,23.4684,0,3.58366,0,137,0,478.6
16.3,0,22.554,0,3.59006,0,137,0,479
16.3167,0,21.6108,0,3.59583,0,138,0,479.6
16.3333,0,20.3004,0,3.60147,0,138,0,480
16.35,0,18.9288,0,3.60689,0,138,0,480.4
16.3667,0,18.5184,0,3.61213,0,138,0,481
16.3833,0,16.9812,0,3.61659,0,138,0,481
16.4,0,17.0028,0,3.62116,0,139,0,481.4
16.4167,0,17.0964,0,3.62599,0,139,0,481.8
16.4333,0,17.4672,0,3.63078,0,139,0,482.2
16.45,0,17.3916,0,3.63558,0,140,0,482.6
16.4667,0,16.9344,0,3.64039,0,140,0,483
16.4833,0,16.9716,0,3.64497,0,140,0,483
16.5,0,17.0088,0,3.64954,0,140,0,483
16.5167,0,17.046,0,3.65412,0,140,0,483
16.5333,0,18.0852,0,3.65995,0,140.167,0,483
16.55,0,19.1244,0,3.66577,0,140.333,0,483
16.5667,0,20.1636,0,3.6716,0,140.5,0,483
16.5833,0,21.2028,0,3.67743,0,140.667,0,483
16.6,0,22.242,0,3.68325,0,140.833,0,483
16.6167,0,23.2812,0,3.68908,0,141,0,483
16.6333,0,23.1912,0,3.69552,0,140.5,0,483
16.65,0,23.1012,0,3.70196,0,140,0,483
16.6667,0,23.0515,0,3.70868,0,140,0,483
16.6833,0,23.0018,0,3.7154,0,140,0,483
16.7,0,22.9522,0,3.72211,0,140,0,483
16.7167,0,22.9025,0,3.72883,0,140,0,483
16.7333,0,22.8528,0,3.73555,0,140,0,483
16.75,0,23.0277,0,3.74252,0,140,0,483
16.7667,0,23.2025,0,3.74948,0,140,0,483
16.7833,0,23.3774,0,3.75645,0,140,0,483
16.8,0,23.5522,0,3.76341,0,140,0,483
16.8167,0,23.7271,0,3.77038,0,140,0,483
16.8333,0,23.9019,0,3.77734,0,140,0,483
16.85,0,24.0768,0,3.78431,0,140,0,483
16.8667,0,24.5633,0,3.79178,0,139.714,0,483
16.8833,0,25.0498,0,3.79924,0,139.429,0,483
16.9,0,25.5363,0,3.80671,0,139.143,0,483
16.9167,0,26.0229,0,3.81417,0,138.857,0,483
16.9333,0,26.5094,0,3.82164,0,138.571,0,483
16.95,0,26.9959,0,3.8291,0,138.286,0,483
16.9667,0,27.4824,0,3.83657,0,138,0,483
16.9833,0,27.513,0,3.84441,0,136.5,0,483
17,0,27.5436,0,3.85224,0,135,0,483
17.0167,0,27.2799,0,3.8601,0,134,0,483
17.0333,0,27.0162,0,3.86796,0,133,0,483
17.05,0,26.7525,0,3.87581,0,132,0,483
17.0667,0,26.4888,0,3.88367,0,131,0,483
17.0833,0,25.0452,0,3.89075,0,129,0,483
17.1,0,23.6052,0,3.89719,0,126.5,0,483
17.1167,0,22.1652,0,3.90364,0,124,0,483
17.1333,0,23.1354,0,3.91002,0,122,0,483
17.15,0,24.1056,0,3.9164,0,120,0,483
17.1667,0,24.0408,0,3.92226,0,117,0,482.6
17.1833,0,23.0724,0,3.92736,0,115,0,482.2
17.2,0,24.4584,0,3.93274,0,114,0,481.6
17.2167,0,24.1308,0,3.9379,0,112,0,481.2
17.2333,0,25.0956,0,3.94383,0,113,0,480.8
17.25,0,26.1396,0,3.94966,0,113,0,480.8
17.2667,0,26.0568,0,3.95761,0,114,0,480.8
17.2833,0,26.7912,0,3.9647,0,116,0,480.8
17.3,0,27.1548,0,3.97243,0,119,0,480.8
17.3167,0,27.2112,0,3.97994,0,120,0,480.8
17.3333,0,27.2676,0,3.98746,0,121,0,480.8
17.35,0,27.324,0,3.99497,0,122,0,480.8
17.3667,0,26.6556,0,4.00266,0,122.333,0,480.8
17.3833,0,25.9872,0,4.01036,0,122.667,0,480.8
17.4,0,25.3188,0,4.01805,0,123,0,480.8
17.4167,0,24.8052,0,4.02475,0,122.833,0,480.8
17.4333,0,24.2916,0,4.03145,0,122.667,0,480.8
17.45,0,23.778,0,4.03815,0,122.5,0,480.8
17.4667,0,23.2644,0,4.04484,0,122.333,0,480.8
17.4833,0,22.7508,0,4.05154,0,122.167,0,480.8
17.5,0,22.2372,0,4.05824,0,122,0,480.8
17.5167,0,21.3718,0,4.06378,0,122.6,0,480.8
17.5333,0,20.5063,0,4.06932,0,123.2,0,480.8
17.55,0,19.6409,0,4.07487,0,123.8,0,480.8
17.5667,0,18.7754,0,4.08041,0,124.4,0,480.8
17.5833,0,17.91,0,4.08595,0,125,0,480.8
17.6,0,17.685,0,4.09089,0,125.5,0,480.8
17.6167,0,17.46,0,4.09582,0,126,0,480.8
17.6333,0,17.1702,0,4.10065,0,126.5,0,481
17.65,0,16.8804,0,4.10547,0,127,0,481.2
17.6667,0,16.7832,0,4.11042,0,128,0,481.6
17.6833,0,16.1244,0,4.11518,0,128,0,482
17.7,0,15.9984,0,4.11962,0,128,0,482.4
17.7167,0,15.0408,0,4.12385,0,128,0,482.8
17.7333,0,14.994,0,4.12831,0,128,0,482.8
17.75,0,14.9472,0,4.13278,0,128,0,482.8
17.7667,0,14.9004,0,4.13724,0,128,0,482.8
17.7833,0,14.274,0,4.14054,0,128.333,0,482.933
17.8,0,13.6476,0,4.14384,0,128.667,0,483.067
17.8167,0,13.0212,0,4.14714,0,129,0,483.2
17.8333,0,12.4236,0,4.15003,0,129,0,483.6
17.85,0,12.474,0,4.15367,0,130,0,484
17.8667,0,12.0384,0,4.15688,0,130,0,484.6
17.8833,0,11.3976,0,4.15984,0,131,0,485
17.9,0,11.2166,0,4.16269,0,131.429,0,485
17.9167,0,11.0355,0,4.16554,0,131.857,0,485
17.9333,0,10.8545,0,4.16839,0,132.286,0,485
17.95,0,10.6735,0,4.17123,0,132.714,0,485
17.9667,0,10.4925,0,4.17408,0,133.143,0,485
17.9833,0,10.3114,0,4.17693,0,133.571,0,485
18,0,10.1304,0,4.17978,0,134,0,485
18.0167,0,9.81,0,4.18213,0,134,0,485
18.0333,0,9.909,0,4.18484,0,134.5,0,485.2
18.05,0,10.008,0,4.18755,0,135,0,485.4
18.0667,0,10.1232,0,4.19029,0,135,0,485.8
18.0833,0,10.0908,0,4.19311,0,136,0,486.4
18.1,0,9.3348,0,4.19562,0,136,0,486.8
18.1167,0,8.5104,0,4.198,0,137,0,487.2
18.1333,0,8.3364,0,4.20033,0,137.333,0,487.2
18.15,0,8.1624,0,4.20265,0,137.667,0,487.2
18.1667,0,7.9884,0,4.20498,0,138,0,487.2
18.1833,0,8.17344,0,4.20748,0,138,0,487.32
18.2,0,8.35848,0,4.20998,0,138,0,487.44
18.2167,0,8.54352,0,4.21247,0,138,0,487.56
18.2333,0,8.72856,0,4.21497,0,138,0,487.68
18.25,0,8.9136,0,4.21747,0,138,0,487.8
18.2667,0,8.3772,0,4.22102,0,138,0,488.2
18.2833,0,7.416,0,4.22306,0,138,0,488.8
18.3,0,9.18,0,4.22606,0,138,0,489.2
18.3167,0,9.5652,0,4.22853,0,138,0,489.8
18.3333,0,9.5418,0,4.23113,0,138,0,489.867
18.35,0,9.5184,0,4.23374,0,138,0,489.933
18.3667,0,9.495,0,4.23634,0,138,0,490
18.3833,0,9.4716,0,4.23894,0,138,0,490.067
18.4,0,9.4482,0,4.24155,0,138,0,490.133
18.4167,0,9.4248,0,4.24415,0,138,0,490.2
18.4333,0,8.1576,0,4.24627,0,139,0,490.6
18.45,0,10.4328,0,4.24943,0,139,0,491
18.4667,0,9.702,0,4.2523,0,140,0,491.4
18.4833,0,9.6912,0,4.25489,0,141,0,491.8
18.5,0,8.9406,0,4.25731,0,141.5,0,491.8
18.5167,0,8.19,0,4.25973,0,142,0,491.8
18.5333,0,7.9956,0,4.26208,0,142.6,0,491.8
18.55,0,7.8012,0,4.26443,0,143.2,0,491.8
18.5667,0,7.6068,0,4.26678,0,143.8,0,491.8
18.5833,0,7.4124,0,4.26913,0,144.4,0,491.8
18.6,0,7.218,0,4.27148,0,145,0,491.8
18.6167,0,8.01,0,4.27396,0,146,0,492.2
18.6333,0,7.992,0,4.27627,0,146,0,492.8
18.65,0,8.0604,0,4.27876,0,147,0,493.2
18.6667,0,9.1188,0,4.28166,0,147,0,493.6
18.6833,0,9.1764,0,4.28437,0,148,0,494
18.7,0,8.6958,0,4.28677,0,148.25,0,494
18.7167,0,8.2152,0,4.28917,0,148.5,0,494
18.7333,0,7.7346,0,4.29157,0,148.75,0,494
18.75,0,7.254,0,4.29397,0,149,0,494
18.7667,0,7.9608,0,4.29694,0,149,0,494.133
18.7833,0,8.6676,0,4.29992,0,149,0,494.267
